Can Crop that is also MarinePlant be considered a subcategory of 'Arthropod'?,  False.
Can Anemone that is also FloweringPlant be considered a subcategory of 'Litter'?,  False.
Can BlueGreenAlgae that is also Flatworm be considered a subcategory of 'IndigenousVegetation'?,  False.
Can Crown that is also Microphyte be considered a subcategory of 'MarineMammal'?,  False.
Can FungiTaxonomy that is also MarineBird be considered a subcategory of 'Microalgae'?,  False.
Can Crop that is also Foraminifer be considered a subcategory of 'ExoticSpecies'?,  False.
Can Human that is also Reptile be considered a subcategory of 'Arthropod'?,  False.
Can Liverwort that is also Sponge be considered a subcategory of 'Moss'?,  False.
Can Dairy that is also MarinePlant be considered a subcategory of 'Invertebrate'?,  False.
Can Microbiota that is also Vegetation be considered a subcategory of 'MicrobiotaTaxonomy'?,  False.
Can IndigenousVegetation that is also Plankton be considered a subcategory of 'Reptile'?,  False.
Can SegmentedWorm that is also VegetationSpecies be considered a subcategory of 'Animal'?,  False.
Can Amphibian that is also Fish be considered a subcategory of 'DominantSpecies'?,  False.
Can Diatom that is also Livestock be considered a subcategory of 'MarinePlant'?,  False.
Can Millipede that is also VegetationSpecies be considered a subcategory of 'Vertebrate'?,  False.
Can EvergreenVegetation that is also Nutrient be considered a subcategory of 'Sporozoan'?,  False.
Can MicrobiotaTaxonomy that is also Sporozoan be considered a subcategory of 'Jellyfish'?,  False.
Can Bacteria that is also Mushroom be considered a subcategory of 'Plant'?,  False.
Can Bacteria that is also Dairy be considered a subcategory of 'Sponge'?,  False.
Can ExoticSpecies that is also SlimeMold be considered a subcategory of 'Phytoplankton'?,  False.
Can Lichen that is also SegmentedWorm be considered a subcategory of 'VegetationSpecies'?,  False.
Can Canopy that is also ExoticSpecies be considered a subcategory of 'Lichen'?,  False.
Can Ciliate that is also MarineAnimal be considered a subcategory of 'Echinoderm'?,  False.
Can Arthropod that is also Leaf be considered a subcategory of 'Yeast'?,  False.
Can Chlorophyll that is also Mold be considered a subcategory of 'Algae'?,  False.
Can MicrobiotaTaxonomy that is also Protist be considered a subcategory of 'EvergreenVegetation'?,  False.
Can Nutrient that is also VegetationCover be considered a subcategory of 'Dairy'?,  False.
Can Invertebrate that is also SlimeMold be considered a subcategory of 'Amphibian'?,  False.
Can Crown that is also Jellyfish be considered a subcategory of 'Centipede'?,  False.
Can Flatworm that is also Millipede be considered a subcategory of 'Crustacean'?,  False.
Can Algae that is also ExoticVegetation be considered a subcategory of 'Coral'?,  False.
Can Microbiota that is also Roundworm be considered a subcategory of 'Plankton'?,  False.
Can Arachnid that is also Plankton be considered a subcategory of 'Amoebae'?,  False.
Can Insect that is also Mollusk be considered a subcategory of 'BlueGreenAlgae'?,  False.
Can Plant that is also Pollen be considered a subcategory of 'Phytoplankton'?,  False.
Can Zooplankton be considered a subcategory of 'Mushroom'?,  False.
Can BlueGreenAlgae that is also EvergreenVegetation be considered a subcategory of 'Sporozoan'?,  False.
Can Ciliate that is also Sporozoan be considered a subcategory of 'VegetationSpecies'?,  False.
Can DominantSpecies that is also MarineBird be considered a subcategory of 'VegetationCover'?,  False.
Can Foraminifer that is also Plankton be considered a subcategory of 'Vertebrate'?,  False.
Can Flagellate that is also MarineInvertebrate be considered a subcategory of 'Roundworm'?,  False.
Can Lichen that is also MarinePlant be considered a subcategory of 'Echinoderm'?,  False.
Can Bacteria that is also Liverwort be considered a subcategory of 'MarineBird'?,  False.
Can Crustacean that is also VegetationSpecies be considered a subcategory of 'Flagellate'?,  False.
Can Dairy that is also Fungi be considered a subcategory of 'Yeast'?,  False.
Can Coral that is also Zooplankton be considered a subcategory of 'Fungi'?,  False.
Can BlueGreenAlgae that is also ExoticVegetation be considered a subcategory of 'FloweringPlant'?,  False.
Can Flatworm that is also Livestock be considered a subcategory of 'Microbiota'?,  False.
Can Coral that is also MarineMammal be considered a subcategory of 'Arachnid'?,  False.
Can Foraminifer that is also Microbiota be considered a subcategory of 'Zooplankton'?,  False.
Can Flagellate that is also Yeast be considered a subcategory of 'Bacteria'?,  False.
Can Macroalgae that is also Mollusk be considered a subcategory of 'SegmentedWorm'?,  False.
Can Roundworm that is also Vertebrate be considered a subcategory of 'Radiolarian'?,  False.
Can Crustacean that is also Liverwort be considered a subcategory of 'Mold'?,  False.
Can Conifer that is also Dairy be considered a subcategory of 'Insect'?,  False.
Can Ciliate that is also Protist be considered a subcategory of 'Anemone'?,  False.
Can Centipede that is also MarineBird be considered a subcategory of 'Vegetation'?,  False.
Can Mushroom that is also VegetationSpecies be considered a subcategory of 'Livestock'?,  False.
Can Animal that is also Fish be considered a subcategory of 'Microphyte'?,  False.
Can Human that is also Macrophyte be considered a subcategory of 'Foraminifer'?,  False.
Can Liverwort that is also Microalgae be considered a subcategory of 'Crop'?,  False.
Can MarinePlant that is also Vertebrate be considered a subcategory of 'DominantSpecies'?,  False.
Can Pollen that is also Reptile be considered a subcategory of 'MarineMicrobiota'?,  False.
Can DominantSpecies that is also FungiTaxonomy be considered a subcategory of 'ExoticVegetation'?,  False.
Can Arthropod that is also MarineAnimal be considered a subcategory of 'Jellyfish'?,  False.
Can Echinoderm that is also IndigenousSpecies be considered a subcategory of 'Plant'?,  False.
Can Moss that is also Vegetation be considered a subcategory of 'Fungi'?,  False.
Can Bird that is also Sponge be considered a subcategory of 'Reptile'?,  False.
Can SegmentedWorm that is also TreeRing be considered a subcategory of 'SlimeMold'?,  False.
Can IndigenousVegetation that is also TreeRing be considered a subcategory of 'Radiolarian'?,  False.
Can Arachnid that is also Coral be considered a subcategory of 'Anemone'?,  False.
Can EvergreenVegetation that is also Mollusk be considered a subcategory of 'Bird'?,  False.
Can Jellyfish that is also Livestock be considered a subcategory of 'Algae'?,  False.
Can Microalgae that is also Vertebrate be considered a subcategory of 'EvergreenVegetation'?,  False.
Can Bacteria that is also SlimeMold be considered a subcategory of 'Mold'?,  False.
Can ExoticSpecies that is also ExoticVegetation be considered a subcategory of 'Bacteria'?,  False.
Can Macroalgae that is also Sponge be considered a subcategory of 'Poultry'?,  False.
Can Bird that is also Foraminifer be considered a subcategory of 'Centipede'?,  False.
Can ExoticSpecies that is also TreeRing be considered a subcategory of 'Fern'?,  False.
Can Dairy that is also VegetationSpecies be considered a subcategory of 'Flatworm'?,  False.
Can Fish that is also Leaf be considered a subcategory of 'IndigenousSpecies'?,  False.
Can BlueGreenAlgae that is also IndigenousSpecies be considered a subcategory of 'Mollusk'?,  False.
Can Jellyfish that is also MicrobiotaTaxonomy be considered a subcategory of 'Conifer'?,  False.
Can Amoebae that is also Echinoderm be considered a subcategory of 'IndigenousVegetation'?,  False.
Can Invertebrate that is also Moss be considered a subcategory of 'Litter'?,  False.
Can Chlorophyll that is also Flatworm be considered a subcategory of 'Fish'?,  False.
Can Poultry that is also Sponge be considered a subcategory of 'TreeRing'?,  False.
Can IndigenousVegetation that is also VegetationCover be considered a subcategory of 'Pollen'?,  False.
Can Arachnid that is also FloweringPlant be considered a subcategory of 'MarineMammal'?,  False.
Can Fish that is also FungiTaxonomy be considered a subcategory of 'Moss'?,  False.
Can Centipede that is also DeciduousVegetation be considered a subcategory of 'Arthropod'?,  False.
Can Litter that is also Microalgae be considered a subcategory of 'Ciliate'?,  False.
Can Bacteria that is also MarineAnimal be considered a subcategory of 'MarineInvertebrate'?,  False.
Can Arthropod that is also MarineInvertebrate be considered a subcategory of 'Lichen'?,  False.
Can Human that is also Poultry be considered a subcategory of 'Flatworm'?,  False.
Can Microalgae that is also Pollen be considered a subcategory of 'Microbiota'?,  False.
Can Bacteria that is also Plankton be considered a subcategory of 'Flagellate'?,  False.
Can Fungi that is also Microbiota be considered a subcategory of 'IndigenousSpecies'?,  False.
Can Coccolithophore that is also MarineBird be considered a subcategory of 'Dairy'?,  False.
Can Diatom that is also DominantSpecies be considered a subcategory of 'MarineBird'?,  False.
Can Canopy that is also Crop be considered a subcategory of 'Protist'?,  False.
Can Algae that is also Leaf be considered a subcategory of 'Liverwort'?,  False.
Can Foraminifer that is also Invertebrate be considered a subcategory of 'Mollusk'?,  False.
Can Bacteria that is also FloweringPlant be considered a subcategory of 'Litter'?,  False.
Can Coral that is also Mammal be considered a subcategory of 'IndigenousVegetation'?,  False.
Can Leaf that is also Moss be considered a subcategory of 'MarineMammal'?,  False.
Can BlueGreenAlgae that is also Reptile be considered a subcategory of 'Macrophyte'?,  False.
Can ExoticSpecies that is also Vegetation be considered a subcategory of 'Chlorophyll'?,  False.
Can Amoebae that is also Roundworm be considered a subcategory of 'Fish'?,  False.
Can Centipede that is also DominantSpecies be considered a subcategory of 'MarineAnimal'?,  False.
Can MarineAnimal that is also Mold be considered a subcategory of 'Coccolithophore'?,  False.
Can FungiTaxonomy that is also Yeast be considered a subcategory of 'Crop'?,  False.
Can Centipede that is also Radiolarian be considered a subcategory of 'Foraminifer'?,  False.
Can Bird that is also Microalgae be considered a subcategory of 'Coral'?,  False.
Can Mushroom that is also Nutrient be considered a subcategory of 'Crustacean'?,  False.
Can Conifer that is also Vertebrate be considered a subcategory of 'Microphyte'?,  False.
Can Microphyte that is also Pollen be considered a subcategory of 'Crown'?,  False.
Can EvergreenVegetation that is also Plant be considered a subcategory of 'Human'?,  False.
Can MicrobiotaTaxonomy that is also Millipede be considered a subcategory of 'Macroalgae'?,  False.
Can Animal that is also Echinoderm be considered a subcategory of 'Nutrient'?,  False.
Can Moss that is also Roundworm be considered a subcategory of 'Mushroom'?,  False.
Can ExoticSpecies that is also Fern be considered a subcategory of 'Roundworm'?,  False.
Can Insect that is also Sponge be considered a subcategory of 'Canopy'?,  False.
Can Echinoderm that is also IndigenousVegetation be considered a subcategory of 'Phytoplankton'?,  False.
Can Arachnid that is also Zooplankton be considered a subcategory of 'VegetationSpecies'?,  False.
Can DeciduousVegetation that is also MarineMicrobiota be considered a subcategory of 'Mollusk'?,  False.
Can Radiolarian that is also VegetationCover be considered a subcategory of 'Conifer'?,  False.
Can Microphyte that is also Moss be considered a subcategory of 'Dairy'?,  False.
Can BlueGreenAlgae that is also MarineBird be considered a subcategory of 'Litter'?,  False.
Can Diatom that is also Poultry be considered a subcategory of 'Fish'?,  False.
Can Crop that is also Liverwort be considered a subcategory of 'TreeRing'?,  False.
Can Bird that is also Human be considered a subcategory of 'Pollen'?,  False.
Can Liverwort that is also Protist be considered a subcategory of 'ExoticSpecies'?,  False.
Can DeciduousVegetation that is also FloweringPlant be considered a subcategory of 'Invertebrate'?,  False.
Can Coral that is also Crustacean be considered a subcategory of 'Arthropod'?,  False.
Can MarineAnimal that is also Microbiota be considered a subcategory of 'Microalgae'?,  False.
Can Macrophyte that is also Plankton be considered a subcategory of 'MarineInvertebrate'?,  False.
Can Arachnid that is also Vegetation be considered a subcategory of 'DominantSpecies'?,  False.
